file,page_num,Clear,Trash,Noisy,Empty,Non-text,total_word_count,total_char_count,avg_word_count,avg_char_count,avg_garbage_density,avg_lang_score,avg_perplex,avg_symbol,avg_upper,avg_repeated,avg_ldl_fuses,avg_gibberish,avg_word_weird,avg_quality_score,main_lang
CTX200502657,32,46,1,1,2,1,530,3658,11.0417,76.2083,0.0006,0.9789,499.9202,0.0208,0.0,0.0,0.0,0.0208,0.0,0.866,ces_Latn
CTX200503922,4,34,0,0,1,1,420,2689,12.3529,79.0882,0.0029,0.9983,324.4424,0.0294,0.0,0.0,0.0,0.0,0.0011,0.8631,ces_Latn
CTX200506175,34,3,4,0,4,3,20,93,2.8571,13.2857,0.0,0.841,20289.7443,0.0,0.1429,0.0,0.0,0.0,0.0071,0.575,ces_Latn
CTX200508664,18,0,0,0,198,648,0,0,,,,,,,,,,,,,unknown
CTX200509837,36,1,1,3,2,0,9,42,1.8,8.4,0.0,0.5472,2231.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6487,vie_Latn
CTX200510127,109,8,8,7,12,11,45,253,1.9565,11.0,0.0126,0.8252,135435.6361,0.087,0.0,0.0,0.0,0.0,0.0,0.7329,ces_Latn
CTX200510476,65,27,2,3,36,60,63,356,1.9688,11.125,0.0349,0.8896,1313.4403,0.0312,0.0,0.0,0.0,0.0,0.0125,0.8157,ces_Latn
CTX200510580,16,11,4,1,26,72,30,162,1.875,10.125,0.0016,0.9062,9991.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.7214,ces_Latn
CTX200600328,32,13,1,13,6,1,189,1071,7.0,39.6667,0.0438,0.7788,1026.363,0.3333,0.0,0.0,0.0,0.037,0.0041,0.708,ces_Latn
CTX200601424,95,2,4,1,2,1,24,151,3.4286,21.5714,0.011,0.9301,11573.3314,0.1429,0.0,0.0,0.0,0.0,0.0,0.6887,ces_Latn
CTX200602122,97,21,0,1,4,1,198,1527,9.0,69.4091,0.0024,0.9768,405.6709,0.0,0.0,0.0,0.0,0.0,0.0,0.8932,ces_Latn
CTX200603591,76,2,1,4,1,0,31,134,4.4286,19.1429,0.0695,0.9154,1088.23,0.1429,0.1429,0.0,0.0,0.5714,0.0036,0.6489,ces_Latn
CTX200604118,68,26,3,2,6,6,186,1156,6.0,37.2903,0.002,0.9131,1455.3629,0.0,0.0,0.0,0.0,0.0323,0.0,0.73,ces_Latn
CTX200604144,22,4,1,0,2,0,29,158,5.8,31.6,0.0116,0.8901,2706.756,0.0,0.0,0.0,0.0,0.0,0.0,0.7088,ces_Latn
CTX200605502,134,2,0,0,1,2,10,56,5.0,28.0,0.0,0.9977,667.245,0.0,0.0,0.0,0.0,0.0,0.0,0.6826,ces_Latn
CTX200607246,13,14,5,9,4,1,76,538,2.7143,19.2143,0.0358,0.9025,3695.5986,0.0714,0.0,0.0,0.0,0.0714,0.0024,0.8136,ces_Latn
CTX200607774,166,4,0,2,9,19,42,260,7.0,43.3333,0.0127,0.7695,774.0233,0.1667,0.0,0.0,0.0,0.0,0.0,0.7605,ces_Latn
CTX200609569,21,0,0,1,2,2,3,16,3.0,16.0,0.0,1.0,359.23,0.0,0.0,0.0,0.0,1.0,0.0,0.8829,ces_Latn
CTX200610882,17,14,4,5,37,46,54,333,2.3478,14.4783,0.0041,0.8238,13240.4578,0.0,0.0,0.0,0.0,0.0435,0.0,0.7752,ces_Latn
CTX200700645,84,4,0,0,2,1,46,260,11.5,65.0,0.0228,0.9857,404.48,0.0,0.0,0.0,0.0,0.0,0.0,0.7498,ces_Latn
CTX200701248,38,1,0,1,5,5,3,20,1.5,10.0,0.0,0.6486,217.045,0.0,0.0,0.0,0.0,0.0,0.0,0.8413,ces_Latn
CTX200702282,1,9,1,1,9,6,48,335,4.3636,30.4545,0.0063,0.833,754.9864,0.0,0.0,0.0,0.0,0.0909,0.0,0.8284,ces_Latn
CTX200702313,3,37,0,1,5,1,408,2587,10.7368,68.0789,0.0025,0.9579,480.13,0.0,0.0,0.0,0.0,0.0,0.0,0.8094,ces_Latn
CTX200702547,71,7,4,6,7,5,38,273,2.2353,16.0588,0.07,0.8165,2387.9153,0.0,0.0,0.0,0.0,0.1765,0.0,0.7426,ces_Latn
CTX200704906,67,1,1,0,2,2,7,46,3.5,23.0,0.0135,0.69,756.805,0.0,0.0,0.0,0.0,0.5,0.0,0.828,ces_Latn
CTX200706966B,63,4,5,2,4,1,21,97,1.9091,8.8182,0.0258,0.7388,137154.1718,0.1818,0.0909,0.0,0.0,0.0,0.0485,0.5963,ces_Latn
CTX200707028,35,77,61,23,52,55,328,2082,2.0373,12.9317,0.0172,0.8949,11510.2904,0.0,0.0,0.0,0.0,0.0124,0.0,0.749,ces_Latn
CTX200708198,16,21,1,0,11,1,225,1526,10.2273,69.3636,0.0,0.9996,317.5864,0.0,0.0,0.0,0.0,0.1364,0.0,0.8754,ces_Latn
CTX200710040,43,25,13,21,32,30,148,846,2.5085,14.339,0.0356,0.8115,11174.8002,0.2542,0.0,0.0169,0.0,0.0169,0.0053,0.7286,ces_Latn
CTX200710049,575,2,0,0,0,0,21,118,10.5,59.0,0.0092,0.9455,1259.15,0.0,0.0,0.0,0.0,0.0,0.0,0.5843,ces_Latn
CTX200710594,13,58,0,0,1,2,888,5868,15.3103,101.1724,0.0046,0.9993,310.7691,0.0,0.0,0.0,0.0,0.0172,0.0,0.8594,ces_Latn
CTX200711050A,311,33,17,14,70,123,212,1292,3.3125,20.1875,0.0293,0.8678,4349.8352,0.2344,0.0156,0.0,0.0,0.0625,0.0093,0.7207,ces_Latn
CTX200711499,22,29,22,25,42,18,211,1215,2.7763,15.9868,0.0421,0.8659,14812.0726,0.2895,0.0,0.0,0.0,0.0263,0.0,0.6852,ces_Latn
CTX200712342,81,7,12,4,28,33,48,284,2.087,12.3478,0.0223,0.8243,14844.8026,0.0,0.0,0.0,0.0,0.0,0.0,0.71,ces_Latn
CTX200712544,1,14,5,11,3,0,190,1299,6.3333,43.3,0.0262,0.9021,1238.593,0.0,0.0,0.0,0.0,0.7667,0.0,0.7995,ces_Latn
CTX200800202,42,4,0,0,2,1,47,293,11.75,73.25,0.0168,0.8895,420.63,0.0,0.0,0.0,0.0,0.25,0.0,0.7965,ces_Latn
CTX200801002,2,15,1,0,4,0,135,924,8.4375,57.75,0.0423,0.9501,430.3262,0.0,0.0,0.0,0.0,0.0625,0.0,0.8208,ces_Latn
CTX200802218,11,18,7,0,8,2,183,1075,7.32,43.0,0.0266,0.8644,37844.054,0.0,0.0,0.0,0.0,0.0,0.0,0.702,ces_Latn
CTX200802678,427,7,1,3,3,4,36,219,3.2727,19.9091,0.0,0.945,5010.4173,0.0,0.0,0.0,0.0,0.0,0.0,0.7924,ces_Latn
CTX200802812,17,25,0,1,3,1,276,1937,10.6154,74.5,0.0,0.9948,500.5392,0.0,0.0,0.0,0.0,0.0,0.0,0.8672,ces_Latn
CTX200803238,138,30,23,40,44,16,202,1194,2.172,12.8387,0.0325,0.8365,41240.9597,0.2473,0.0,0.0,0.0,0.0215,0.0011,0.7066,ces_Latn
CTX200804051,11,6,0,26,17,2,109,555,3.4062,17.3438,0.0652,0.8861,1520.4669,0.0,0.0,0.0,0.0,0.4688,0.0,0.5215,deu_Latn
CTX200806338,7,27,0,1,4,1,314,2148,11.2143,76.7143,0.0037,0.952,411.4818,0.0357,0.0,0.0,0.0357,0.0,0.0014,0.8468,ces_Latn
CTX200806859,25,56,0,1,1,1,736,5262,12.9123,92.3158,0.0018,0.9924,356.7646,0.0,0.0,0.0,0.0,0.0877,0.0,0.8714,ces_Latn
CTX200808540,1,4,3,4,5,3,48,338,4.3636,30.7273,0.0255,0.7774,2712.8045,0.0909,0.0,0.0,0.0,0.0,0.0182,0.7628,ces_Latn
CTX200808540,1003,6,8,2,12,8,23,148,1.4375,9.25,0.0082,0.84,63406.4569,0.0,0.0,0.0,0.0,0.0625,0.0,0.7428,ces_Latn
CTX200808540A,195,7,7,2,12,8,23,154,1.4375,9.625,0.0082,0.8272,86954.7031,0.0,0.0,0.0,0.0,0.0625,0.0,0.7458,ces_Latn
CTX200808540B,400,1,1,0,0,0,7,32,3.5,16.0,0.0,0.9124,6916.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5126,ces_Latn
CTX200809955,10,20,0,3,3,2,241,1511,10.4783,65.6957,0.0205,0.9723,439.3104,0.0,0.0,0.0,0.0,0.2174,0.0,0.8069,ces_Latn
CTX200811140,58,6,2,1,5,4,68,413,7.5556,45.8889,0.0153,0.7701,1280.4733,0.0,0.1111,0.0,0.0,0.0,0.0019,0.72,ces_Latn
CTX200811413A,138,1,1,2,5,4,12,62,3.0,15.5,0.0569,0.9177,2346.6375,0.0,0.0,0.0,0.0,0.25,0.0,0.5922,ces_Latn
CTX200812522,78,2,1,8,6,0,30,202,2.7273,18.3636,0.0466,0.8629,2529.9627,0.0,0.0,0.0,0.0,0.2727,0.0,0.6759,ces_Latn
CTX200813281,36,58,0,0,1,3,876,5915,15.1034,101.9828,0.0082,0.9998,328.0297,0.0,0.0,0.0,0.0,0.0172,0.0,0.8592,ces_Latn
CTX200900639,2,9,3,3,9,1,96,632,6.4,42.1333,0.0189,0.9354,502.4267,0.0667,0.0,0.0,0.0,0.6667,0.0,0.8287,ces_Latn
CTX200900707,243,1,0,0,1,1,6,37,6.0,37.0,0.0,0.9407,366.31,0.0,0.0,0.0,0.0,0.0,0.0,0.7485,ces_Latn
CTX200901179,28,0,0,1,0,0,13,81,13.0,81.0,0.0247,1.0,184.61,2.0,0.0,0.0,0.0,0.0,0.0615,0.7901,ces_Latn
CTX200901914,19,2,0,0,2,1,21,150,10.5,75.0,0.0334,1.0,170.24,0.0,0.0,0.0,0.0,0.0,0.0,0.8556,ces_Latn
CTX200902494,13,6,5,6,4,10,59,335,3.4706,19.7059,0.0895,0.7487,2246.0559,0.3529,0.1176,0.0,0.0588,0.1176,0.0571,0.6315,ces_Latn
CTX200903030,17,7,2,7,5,1,42,343,2.625,21.4375,0.0358,0.9074,2838.7806,0.0,0.0,0.0,0.0,0.125,0.0,0.7852,ces_Latn
CTX200903467A,96,0,1,0,77,338,2,7,2.0,7.0,0.0,0.5355,28637.79,0.0,0.0,0.0,0.0,0.0,0.0,0.507,eng_Latn
CTX200903467D,92,30,0,1,2,1,302,1853,9.7419,59.7742,0.0055,0.9717,491.9355,0.0,0.0,0.0,0.0,0.0323,0.0,0.8092,ces_Latn
CTX200903467F,214,0,3,0,3,2,6,45,2.0,15.0,0.0555,0.3747,4173.41,0.0,0.0,0.0,0.0,0.6667,0.0,0.5114,azb_Arab
CTX200903814,11,32,0,0,3,1,333,1513,10.4062,47.2812,0.0402,0.9995,1043.5481,0.0,0.0,0.0,0.0,0.0625,0.0,0.6805,ces_Latn
CTX200903833,18,2,0,0,1,0,4,18,2.0,9.0,0.1111,0.8996,535.725,0.0,0.0,0.0,0.0,0.0,0.0,0.6209,vie_Latn
CTX200904295,8,30,0,1,2,1,408,2662,13.1613,85.871,0.0042,0.9966,305.8845,0.1613,0.0,0.0,0.0,0.0,0.0041,0.8658,ces_Latn
CTX200905128C,64,8,3,5,11,7,22,129,1.375,8.0625,0.0106,0.8517,84485.39,0.0,0.0,0.0,0.0,0.25,0.0,0.8112,ces_Latn
CTX200907044,44,1,0,0,0,0,3,6,3.0,6.0,0.1667,0.9971,1682.66,0.0,0.0,0.0,0.0,0.0,0.0,0.3887,por_Latn
CTX200908088A,17,2,0,0,0,0,21,121,10.5,60.5,0.0318,0.7349,644.925,0.0,0.0,0.0,0.0,0.0,0.0,0.712,ces_Latn
CTX200910084,56,3,3,4,6,5,16,100,1.6,10.0,0.0133,0.8356,151413.026,0.0,0.0,0.0,0.0,0.0,0.0,0.7672,ces_Latn
CTX200910863D,37,8,4,7,14,9,36,275,1.8947,14.4737,0.0785,0.7314,1573.3168,0.0,0.0,0.0,0.0,0.1053,0.0,0.7756,ces_Latn
CTX200911925,33,2,5,1,2,2,11,53,1.375,6.625,0.0,0.7018,115246.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.7019,ces_Latn
CTX200913479,48,7,0,2,6,3,22,113,2.4444,12.5556,0.0208,0.944,1256.33,0.1111,0.0,0.0,0.0,0.0,0.0222,0.7273,ces_Latn
CTX200915208,40,25,0,2,6,1,343,2126,12.7037,78.7407,0.0044,0.9808,525.4693,0.037,0.0,0.0,0.0,0.037,0.0011,0.8321,ces_Latn
CTX200915856,11,3,1,0,2,1,12,78,3.0,19.5,0.027,0.996,1733.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.7264,ces_Latn
CTX201000713,206,35,22,17,66,35,258,1769,3.4865,23.9054,0.0779,0.7565,8612.2297,0.0811,0.0,0.0,0.0,0.4054,0.0162,0.6936,ces_Latn
CTX201000713,1206,31,30,14,67,98,139,632,1.8533,8.4267,0.0348,0.8267,136968.5527,0.04,0.0,0.0,0.0,0.0,0.0,0.6621,ces_Latn
CTX201000713E,36,4,3,3,2,2,50,311,5.0,31.1,0.0349,0.8948,115488.471,0.1,0.3,0.0,0.0,0.2,0.0072,0.7275,ces_Latn
CTX201000760A,111,1,2,1,2,0,11,42,2.75,10.5,0.0092,0.786,341577.21,0.0,0.0,0.0,0.0,0.25,0.0,0.4819,vie_Latn
CTX201001607,105,43,3,7,2,5,479,2826,9.0377,53.3208,0.0261,0.9132,780.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.7353,ces_Latn
CTX201001863,377,4,7,2,7,1,42,267,3.2308,20.5385,0.0014,0.9071,35736.6,0.0,0.0,0.0,0.0,0.0769,0.0,0.6975,ces_Latn
CTX201001901,164,27,23,28,24,17,173,1017,2.2179,13.0385,0.0388,0.8463,49145.3103,0.2821,0.0,0.0,0.0,0.0256,0.0051,0.7115,ces_Latn
CTX201001901,1164,4,7,3,4,1,43,267,3.0714,19.0714,0.0026,0.8826,51430.0557,0.0714,0.0,0.0,0.0,0.0714,0.0,0.7201,ces_Latn
CTX201004000,111,0,1,0,2,4,4,21,4.0,21.0,0.0,0.4506,12248.17,0.0,0.0,0.0,0.0,0.0,0.0,0.621,fra_Latn
CTX201004073,311,2,1,2,3,1,20,97,4.0,19.4,0.0309,0.7073,1066.94,0.0,0.0,0.0,0.0,0.4,0.0,0.6685,ces_Latn
CTX201004111,23,2,0,0,0,0,4,20,2.0,10.0,0.1,0.9867,442.115,0.0,0.0,0.0,0.0,0.0,0.0,0.6324,vie_Latn
CTX201004216,21,29,2,0,9,3,355,2478,11.4516,79.9355,0.0074,0.9918,1493.5903,0.0,0.0,0.0,0.0,0.0323,0.0,0.8339,ces_Latn
CTX201004311,36,24,0,13,10,0,221,1705,5.973,46.0811,0.0225,0.9413,1379.8786,0.0,0.0,0.0,0.0,0.0,0.0,0.8102,ces_Latn
CTX201004836,5,18,14,11,20,14,113,746,2.6279,17.3488,0.0258,0.7206,6141.903,0.0698,0.0,0.0,0.0,0.1628,0.0124,0.7332,ces_Latn
CTX201005140,53,17,8,11,51,134,66,414,1.8333,11.5,0.0138,0.7688,11906.8417,0.0,0.0,0.0,0.0,0.0,0.0,0.7951,ces_Latn
CTX201005317,9,1,0,0,0,0,2,19,2.0,19.0,0.0,0.7,1097.24,0.0,0.0,0.0,0.0,0.0,0.0,0.8751,ces_Latn
CTX201006930,47,34,18,7,41,46,154,942,2.6102,15.9661,0.0,0.9575,25812.1439,0.0,0.0,0.0,0.0,0.0,0.0,0.8052,ces_Latn
CTX201007323,45,2,8,6,7,1,22,185,1.375,11.5625,0.1449,0.5644,72096.6287,0.5625,0.1875,0.0,0.0,0.0625,0.1813,0.58,slk_Latn
CTX201007365A,313,2,8,3,15,14,36,185,2.7692,14.2308,0.0037,0.7668,4384.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.5617,deu_Latn
CTX201007539,33,4,1,6,22,20,24,104,2.1818,9.4545,0.0665,0.8423,1272.7691,0.1818,0.0,0.0,0.0,0.2727,0.0182,0.6255,ces_Latn
CTX201007841,27,2,0,2,2,1,52,273,13.0,68.25,0.0375,0.6244,452.425,0.0,0.0,0.0,0.0,0.0,0.0,0.7148,ces_Latn
CTX201100041A,142,20,79,29,119,409,172,829,1.3438,6.4766,0.0911,0.7,13706.4604,0.0,0.0,0.0,0.0,0.1016,0.0,0.6023,ces_Latn
CTX201100104,12,21,0,1,1,1,265,1505,12.0455,68.4091,0.0133,0.9549,451.0891,0.0455,0.2273,0.0,0.0,0.0,0.0014,0.8158,ces_Latn
CTX201100541,394,11,6,2,16,52,28,170,1.4737,8.9474,0.0547,0.864,131234.0884,0.0,0.0,0.0,0.0,0.0526,0.0,0.734,ces_Latn
CTX201100541,1401,12,11,7,10,4,73,488,2.4333,16.2667,0.0124,0.912,22415.1247,0.0,0.0,0.0,0.0,0.0667,0.0,0.7408,ces_Latn
CTX201100550,25,13,3,1,5,9,32,200,1.8824,11.7647,0.0192,0.8081,34566.8724,0.0,0.0,0.0,0.0,0.0,0.0,0.7528,ces_Latn
CTX201100615,697,20,10,12,20,2,128,698,3.0476,16.619,0.0749,0.8325,3336.8555,0.0,0.0,0.0,0.0,0.0238,0.0,0.6622,ces_Latn
CTX201100828,1,8,0,2,4,2,59,426,5.9,42.6,0.0283,0.8927,1051.626,0.0,0.0,0.0,0.0,0.2,0.0,0.8048,ces_Latn
CTX201100935,718,4,11,14,5,9,75,353,2.5862,12.1724,0.0605,0.8171,6090.4341,0.0345,0.0,0.0,0.0,0.3793,0.0,0.6214,ces_Latn
CTX201101163,28,2,0,0,1,0,4,18,2.0,9.0,0.1111,0.8996,535.725,0.0,0.0,0.0,0.0,0.0,0.0,0.6209,vie_Latn
CTX201101229,13,32,0,1,2,1,340,2539,10.303,76.9394,0.0015,0.9985,339.6515,0.0606,0.0,0.0,0.0,0.0303,0.0023,0.8816,ces_Latn
CTX201101321,87,32,2,5,5,3,356,2644,9.1282,67.7949,0.0224,0.9726,721.6638,0.0,0.0,0.0,0.0,0.5128,0.0,0.8222,ces_Latn
CTX201101323,802,0,1,0,2,2,2,8,2.0,8.0,0.0,0.3429,3641.95,0.0,0.0,0.0,0.0,0.0,0.0,0.5248,por_Latn
CTX201101487,8,14,1,1,9,1,144,955,9.0,59.6875,0.001,0.9735,761.64,0.0,0.0,0.0,0.0,0.0,0.0,0.8473,ces_Latn
CTX201102102,10,19,0,2,2,1,205,1544,9.7619,73.5238,0.0023,0.981,689.7962,0.0,0.0,0.0,0.0952,0.0476,0.0029,0.8591,ces_Latn
CTX201102798,33,4,0,0,2,0,35,209,8.75,52.25,0.0029,1.0,360.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.7284,ces_Latn
CTX201102934,399,1,1,0,0,0,4,18,2.0,9.0,0.0,0.8502,442116.65,0.0,0.0,0.0,0.0,0.0,0.0,0.5881,deu_Latn
CTX201103273,121,9,15,2,15,178,55,227,2.1154,8.7308,0.0256,0.7698,119887.7035,0.0,0.0,0.0,0.0,0.0,0.0,0.5622,min_Latn
CTX201103402A,73,4,9,3,11,4,27,178,1.6875,11.125,0.0049,0.7981,97265.5469,0.0,0.0625,0.0,0.0,0.1875,0.0,0.7089,ces_Latn
CTX201103508,48,46,9,12,18,36,147,884,2.194,13.194,0.0067,0.9075,3229.1804,0.0,0.0,0.0,0.0,0.0,0.0,0.7802,ces_Latn
CTX201103642,248,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201103650,178,15,6,3,13,5,48,346,2.0,14.4167,0.0,0.8548,12708.4358,0.0,0.0,0.0,0.0,0.0,0.0,0.8278,ces_Latn
CTX201103660,265,0,1,0,2,4,4,21,4.0,21.0,0.0,0.4506,12248.15,0.0,0.0,0.0,0.0,0.0,0.0,0.621,fra_Latn
CTX201103666,28,5,25,6,14,4,117,753,3.25,20.9167,0.1424,0.7607,32722.4369,0.0,0.0,0.0,0.0,0.2778,0.0,0.748,ces_Latn
CTX201103673,177,0,1,4,2,0,12,89,2.4,17.8,0.0,0.2472,3249.954,0.0,0.0,0.0,0.0,0.0,0.0,0.6234,eng_Latn
CTX201200023,33,31,0,0,2,1,324,2149,10.4516,69.3226,0.0,0.9998,325.2694,0.0,0.0,0.0,0.0,0.0,0.0,0.8662,ces_Latn
CTX201200065,534,22,27,10,34,243,92,537,1.5593,9.1017,0.012,0.806,18193.7532,0.0,0.0,0.0,0.0,0.0,0.0,0.7458,ces_Latn
CTX201200141,53,2,0,0,0,0,15,127,7.5,63.5,0.0065,0.9979,631.945,0.0,0.0,0.0,0.0,0.0,0.0,0.8555,ces_Latn
CTX201200181,2,1,0,0,0,0,9,58,9.0,58.0,0.0172,1.0,486.45,0.0,0.0,0.0,0.0,0.0,0.0,0.7504,ces_Latn
CTX201200807,28,48,0,9,7,1,298,1750,5.2281,30.7018,0.0255,0.9226,515.2318,0.0,0.0,0.0,0.0,0.0,0.0,0.7214,ces_Latn
CTX201200944,30,44,7,22,29,179,212,907,2.9041,12.4247,0.0069,0.8554,5469.3389,0.0411,0.0,0.0,0.0,0.0,0.0,0.6158,ces_Latn
CTX201201389,14,2,0,0,1,0,4,16,2.0,8.0,0.125,0.8786,212.18,0.0,0.0,0.0,0.0,0.0,0.0,0.6245,vie_Latn
CTX201201698,9,25,0,0,8,1,248,1804,9.92,72.16,0.0035,0.9993,315.8572,0.0,0.0,0.0,0.0,0.0,0.0,0.8712,ces_Latn
CTX201202229,6,1,0,1,1,1,17,98,8.5,49.0,0.0143,0.6234,764.815,0.0,0.0,0.0,0.0,0.0,0.0,0.7253,ces_Latn
CTX201202275,56,0,1,4,2,0,12,105,2.4,21.0,0.0381,0.8736,3090.708,0.0,0.0,0.0,0.0,0.8,0.0,0.6525,ces_Latn
CTX201202280A,238,0,5,0,2,0,16,93,3.2,18.6,0.0445,0.2227,3179.232,0.0,0.0,0.0,0.0,0.8,0.0,0.5894,nno_Latn
CTX201202432,249,21,7,7,5,3,342,1980,9.7714,56.5714,0.0579,0.802,1490.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.7204,ces_Latn
CTX201202519,454,65,56,11,91,87,170,1084,1.2879,8.2121,0.0685,0.5835,2439.0586,0.0,0.0,0.0,0.0,0.1515,0.0,0.5226,cat_Latn
CTX201202528,50,43,5,5,53,60,220,1516,4.1509,28.6038,0.0008,0.8815,33050.8819,0.0,0.0,0.0,0.0,0.0189,0.0,0.784,ces_Latn
CTX201202538,5,24,0,2,4,1,226,1586,8.6923,61.0,0.0088,0.9609,758.2158,0.0,0.0,0.0,0.0385,0.0769,0.0058,0.8261,ces_Latn
CTX201202633,37,0,0,0,59,261,0,0,,,,,,,,,,,,,unknown
CTX201202686,121,2,2,4,4,1,17,117,2.125,14.625,0.02,0.6577,3412.4062,0.0,0.0,0.0,0.0,0.25,0.0,0.6504,vie_Latn
CTX201203281,245,22,17,17,26,39,120,773,2.1429,13.8036,0.0388,0.7873,4395.1261,0.1607,0.0179,0.0,0.0,0.0357,0.0045,0.7546,ces_Latn
CTX201203532,2,11,1,0,2,0,141,977,11.75,81.4167,0.0059,0.9995,788.2917,0.0,0.0,0.0,0.0,0.1667,0.0,0.8469,ces_Latn
CTX201300228,4,39,0,3,6,1,470,3138,11.1905,74.7143,0.0036,0.9847,481.8988,0.0,0.0,0.0,0.0,0.0714,0.0,0.8508,ces_Latn
CTX201300531,67,9,4,0,6,14,22,125,1.6923,9.6154,0.0231,0.8857,189975.4554,0.0,0.0,0.0,0.0,0.0,0.0,0.7813,ces_Latn
CTX201300780,93,45,24,0,74,267,221,1251,3.2029,18.1304,0.0,0.935,11798.3512,0.0,0.0,0.0,0.0,0.0,0.0,0.7396,ces_Latn
CTX201300955,279,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201301126,19,2,2,2,2,1,16,69,2.6667,11.5,0.0,0.6846,669.555,0.0,0.0,0.0,0.0,0.6667,0.0,0.6684,ces_Latn
CTX201301502,24,6,0,4,1,0,23,171,2.3,17.1,0.0889,0.8296,738.077,0.0,0.0,0.0,0.1,0.1,0.005,0.7942,ces_Latn
CTX201302147,27,1,0,0,0,0,12,67,12.0,67.0,0.0149,0.998,304.84,0.0,0.0,0.0,0.0,1.0,0.0,0.6946,ces_Latn
CTX201302176,163,5,2,1,3,0,43,244,5.375,30.5,0.0198,0.9395,4820.34,0.0,0.0,0.0,0.0,0.0,0.0,0.669,ces_Latn
CTX201302321,137,0,0,0,2,5,0,0,,,,,,,,,,,,,unknown
CTX201302514,670,16,16,10,16,10,147,772,3.5,18.381,0.0721,0.7601,7139.1417,0.0952,0.0238,0.0,0.0,0.0952,0.0131,0.6653,ces_Latn
CTX201302608,9,24,1,6,4,1,230,1739,7.4194,56.0968,0.0146,0.8946,669.1371,0.0,0.0,0.0,0.0968,0.0323,0.0036,0.8473,ces_Latn
CTX201302654,17,1,0,0,0,0,10,74,10.0,74.0,0.027,1.0,223.24,0.0,0.0,0.0,0.0,0.0,0.0,0.8289,ces_Latn
CTX201302745,189,10,3,3,10,9,46,293,2.875,18.3125,0.0088,0.8067,83631.6688,0.0,0.0,0.0,0.0625,0.0,0.0094,0.7712,ces_Latn
CTX201302787,220,4,1,3,6,8,12,75,1.5,9.375,0.0144,0.7604,2831.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.7614,vie_Latn
CTX201302912,12,47,0,6,2,3,803,5133,15.1509,96.8491,0.0152,0.9438,395.3221,0.2642,0.0189,0.0,0.0,0.0755,0.0063,0.8339,ces_Latn
CTX201303015,173,0,1,0,1,1,1,5,1.0,5.0,0.2,0.9068,13907.43,0.0,0.0,0.0,0.0,0.0,0.0,0.645,gle_Latn
CTX201303062,29,32,0,3,2,1,408,2833,11.6571,80.9429,0.0071,0.9491,482.4463,0.0571,0.0,0.0,0.0,0.0857,0.0006,0.8457,ces_Latn
CTX201303214,20,0,0,1,0,0,2,6,2.0,6.0,0.0,0.3658,808.97,0.0,0.0,0.0,0.0,0.0,0.0,0.6236,vie_Latn
CTX201303227,51,3,1,3,3,0,35,191,5.0,27.2857,0.0268,0.9304,2441.4871,0.0,0.0,0.0,0.0,0.0,0.0,0.6596,ces_Latn
CTX201303985,51,3,8,10,16,14,41,276,1.9524,13.1429,0.0116,0.7915,7396.4038,0.0,0.0,0.0,0.1905,0.5238,0.0131,0.7867,ces_Latn
CTX201400121,30,5,0,0,3,0,34,156,6.8,31.2,0.0182,0.9451,582.392,0.0,0.0,0.0,0.0,0.0,0.0,0.658,ces_Latn
CTX201400303,366,14,1,5,10,5,57,375,2.85,18.75,0.0524,0.9104,4452.4095,0.05,0.05,0.0,0.0,0.05,0.0025,0.7865,ces_Latn
CTX201400705,69,33,59,28,93,52,292,1904,2.4333,15.8667,0.0299,0.7836,20390.2004,0.0,0.0,0.0,0.025,0.0083,0.0012,0.7126,eng_Latn
CTX201403240,69,17,12,12,20,17,140,733,3.4146,17.878,0.0855,0.8105,5356.8168,0.1707,0.0,0.0,0.0,0.0732,0.0063,0.6624,ces_Latn
CTX201403921,269,2,0,0,1,0,15,86,7.5,43.0,0.0,0.9978,867.005,0.0,0.0,0.0,0.0,0.0,0.0,0.7798,ces_Latn
CTX201403997,17,27,2,4,2,1,318,2036,9.6364,61.697,0.027,0.8524,427.5582,0.0606,0.0,0.0,0.0,0.1515,0.002,0.7865,ces_Latn
CTX201404706B,57,18,6,7,12,6,76,501,2.4516,16.1613,0.0041,0.8132,44691.0277,0.0,0.0,0.0,0.0,0.2258,0.0,0.7954,ces_Latn
CTX201404716,17,23,2,10,6,1,274,1604,7.8286,45.8286,0.0665,0.83,1275.0271,0.0286,0.0,0.0,0.0,0.1429,0.0008,0.7463,ces_Latn
CTX201404748,12,0,2,0,3,3,2,14,1.0,7.0,0.3541,0.5208,6923.37,0.5,0.0,0.0,0.0,0.0,0.2,0.4543,eng_Latn
